id,recipeId,ingredientName,quantityUsed,unitType,unitCost,updatedAt,inventoryId
8990,20,Blue Raspberry,0.25,Per oz,0.29,2026-04-03 13:42:21.669548,
8991,21,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
8992,21,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
8993,21,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
8994,21,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
8995,21,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
8996,21,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
8997,21,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
8998,21,Tea Concentrate,2,Per Cup,0.06,2026-04-03 13:42:21.669548,
8999,21,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9000,21,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9001,21,Blue Raspberry,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9002,22,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9003,22,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
7326,136,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7327,136,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7328,136,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7329,136,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7330,136,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7331,136,Simple Syrup,3,Per Oz,0.03,2026-04-02 23:11:11.337398,
7332,137,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7333,137,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7334,137,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7335,137,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7336,137,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7337,137,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7338,137,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7339,137,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7340,137,Sugar Free Simple Syrup,6,Per Oz,0.13,2026-04-02 23:11:11.337398,
7341,138,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7342,138,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7343,138,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7344,138,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7345,138,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7346,138,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7347,138,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7348,138,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7349,138,Simple Syrup,3,Per Oz,0.03,2026-04-02 23:11:11.337398,
7350,139,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7351,139,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7352,139,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7353,139,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7354,139,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7355,139,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7356,139,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7357,139,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7358,139,Sugar Free Simple Syrup,6,Per Oz,0.13,2026-04-02 23:11:11.337398,
7359,140,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7360,140,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7361,140,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7362,140,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7363,140,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7364,140,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7365,140,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7366,140,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7367,140,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7368,140,Simple Syrup,3,Per Oz,0.03,2026-04-02 23:11:11.337398,
7369,141,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7370,141,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7371,141,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7372,141,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7373,141,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7374,141,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7375,141,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7376,141,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7377,141,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7378,141,Sugar Free Simple Syrup,6,Per Oz,0.13,2026-04-02 23:11:11.337398,
7379,142,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7380,142,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7381,142,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7382,142,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7383,142,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7384,142,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7385,142,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7386,142,Lime,2,Per Cup,0.22,2026-04-02 23:11:11.337398,
7387,142,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7388,142,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-02 23:11:11.337398,
7389,143,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7390,143,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7391,143,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7392,143,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7393,143,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7394,143,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7395,143,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7396,143,Tea Concentrate,2,Per Cup,0.06,2026-04-02 23:11:11.337398,
7397,143,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7398,143,Simple Syrup,3,Per Oz,0.03,2026-04-02 23:11:11.337398,
7399,144,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7400,144,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7401,144,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7402,144,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7403,144,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7404,144,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7405,144,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7406,144,Tea Concentrate,2,Per Cup,0.06,2026-04-02 23:11:11.337398,
7407,144,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7408,144,Sugar Free Simple Syrup,6,Per Oz,0.13,2026-04-02 23:11:11.337398,
7409,145,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7410,145,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7411,145,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7412,145,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7413,145,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7414,145,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7415,145,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7416,145,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7417,145,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7418,145,Coconut,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
7419,145,Blue Raspberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7420,146,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7421,146,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7422,146,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7423,146,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7424,146,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7425,146,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7426,146,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7427,146,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7428,146,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7429,146,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
7430,146,French Vanilla,0.25,Per OZ,0.29,2026-04-02 23:11:11.337398,
7431,147,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7432,147,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7433,147,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7434,147,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7435,147,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7436,147,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7437,147,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7438,147,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7439,147,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7440,147,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
7441,147,French Vanilla,0.25,Per OZ,0.29,2026-04-02 23:11:11.337398,
7442,148,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7443,148,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7444,148,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7445,148,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7446,148,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7447,148,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7448,148,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7449,148,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7450,148,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7451,148,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7452,148,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
7453,148,French Vanilla,0.25,Per OZ,0.29,2026-04-02 23:11:11.337398,
7454,149,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7455,149,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7456,149,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7457,149,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7458,149,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7459,149,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7460,149,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7461,149,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7462,149,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7463,149,Blue Raspberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7464,150,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7465,150,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7466,150,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7467,150,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7468,150,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7469,150,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7470,150,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7471,150,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7472,150,Sugar Free Simple Syrup,4,Per Oz,0.13,2026-04-02 23:11:11.337398,
7473,150,Sugar Free Coconut,1,Per Oz,0.29,2026-04-02 23:11:11.337398,
7474,151,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7475,151,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7476,151,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7477,151,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7478,151,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7479,151,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7480,151,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7481,151,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7482,151,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7483,151,Blue Raspberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7484,152,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7485,152,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7486,152,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7487,152,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7488,152,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7489,152,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7490,152,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7491,152,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7492,152,Sugar Fee Simple Syrup,4,Per Oz,0.13,2026-04-02 23:11:11.337398,
7493,152,Sugar Free Coconut,1,Per Oz,0.29,2026-04-02 23:11:11.337398,
7494,153,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7495,153,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7496,153,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7497,153,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7498,153,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7499,153,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7500,153,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7501,153,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7502,153,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7503,153,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7504,153,Blue Raspberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7505,154,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7506,154,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7507,154,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7508,154,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7509,154,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7510,154,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7511,154,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7512,154,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7513,154,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7514,154,Sugar Free Simple Syrup,4,Per Oz,0.13,2026-04-02 23:11:11.337398,
7515,154,Sugar Free Coconut,1,Per Oz,0.29,2026-04-02 23:11:11.337398,
7516,155,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7517,155,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7518,155,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7519,155,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7520,155,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7521,155,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7522,155,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7523,155,Lime,2,Per Cup,0.22,2026-04-02 23:11:11.337398,
7524,155,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7525,155,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-02 23:11:11.337398,
7526,155,Blue Raspberry,0.25,Per oz,0.29,2026-04-02 23:11:11.337398,
7527,156,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7528,156,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7529,156,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7530,156,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7531,156,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7532,156,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7533,156,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7534,156,Tea Concentrate,2,Per Cup,0.06,2026-04-02 23:11:11.337398,
7535,156,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7536,156,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7537,156,Blue Raspberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7538,157,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7539,157,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7540,157,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7541,157,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7542,157,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7543,157,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7544,157,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7545,157,Tea Concentrate,2,Per Cup,0.06,2026-04-02 23:11:11.337398,
7546,157,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7547,157,Sugar Free Simple Syrup,4,Per Oz,0.13,2026-04-02 23:11:11.337398,
7548,157,Sugar Free Coconut,1,Per Oz,0.29,2026-04-02 23:11:11.337398,
7549,158,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7550,158,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7551,158,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7552,158,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7553,158,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7554,158,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7555,158,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7556,158,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7557,158,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7558,158,Strawberry,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
7559,158,Peach,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
7560,158,Coconut,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
7561,159,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7562,159,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7563,159,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7564,159,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7565,159,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7566,159,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7567,159,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7568,159,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7569,159,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7570,159,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
7571,159,Blue Raspberry,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
7572,159,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
7573,160,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7574,160,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7575,160,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7576,160,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7577,160,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7578,160,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7579,160,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7580,160,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7581,160,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
7582,160,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
7583,160,Blue Raspberry,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
7584,160,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
7585,161,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7586,161,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7587,161,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7588,161,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7589,161,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7590,161,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7591,161,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7592,161,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7593,161,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7594,161,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
7595,161,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
7596,161,Blue Raspberry,0.5,Per Oz,0.14,2026-04-02 23:11:11.337398,
7597,161,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
7598,162,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7599,162,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7600,162,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7601,162,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7602,162,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7603,162,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7604,162,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7605,162,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7606,162,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7607,162,Candied Orange,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7608,163,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7609,163,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7610,163,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7611,163,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7612,163,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7613,163,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7614,163,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7615,163,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7616,163,Sugar Free Simple Syrup,4,Per Oz,0.13,2026-04-02 23:11:11.337398,
7617,163,Sugar Free Peach,1,Per Oz,0.29,2026-04-02 23:11:11.337398,
7618,164,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7619,164,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7620,164,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7621,164,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7622,164,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7623,164,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7624,164,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7625,164,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7626,164,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7627,164,Candied Orange,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7628,165,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7629,165,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7630,165,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7631,165,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7632,165,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7633,165,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7634,165,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7635,165,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7636,165,Sugar Fee Simple Syrup,4,Per Oz,0.13,2026-04-02 23:11:11.337398,
7637,165,Sugar Free Peach,1,Per Oz,0.29,2026-04-02 23:11:11.337398,
7638,166,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7639,166,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7640,166,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7641,166,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7642,166,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
7643,166,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
7644,166,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
7645,166,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
7646,166,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
7647,166,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
7648,166,Candied Orange,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
7649,167,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
7650,167,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
7651,167,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
7652,167,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
